areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate,
E92000001,England,nation,21/09/2020,00_04,90,659,20,
E92000001,England,nation,21/09/2020,00_59,4080,24875,58.1,
E92000001,England,nation,21/09/2020,05_09,107,712,20.1,
E92000001,England,nation,21/09/2020,10_14,224,1334,39.8,
E92000001,England,nation,21/09/2020,15_19,429,2448,79.2,
E92000001,England,nation,21/09/2020,20_24,588,3534,101.3,
E92000001,England,nation,21/09/2020,25_29,485,2982,78.4,
E92000001,England,nation,21/09/2020,30_34,438,2587,67.9,
E92000001,England,nation,21/09/2020,35_39,398,2486,66.6,
E92000001,England,nation,21/09/2020,40_44,348,2124,62.2,
E92000001,England,nation,21/09/2020,45_49,321,2062,55.5,
E92000001,England,nation,21/09/2020,50_54,369,2183,55.9,
E92000001,England,nation,21/09/2020,55_59,283,1764,48.1,
E92000001,England,nation,21/09/2020,60+,557,3390,25.2,
E92000001,England,nation,21/09/2020,60_64,184,1133,36.4,
E92000001,England,nation,21/09/2020,65_69,110,633,22.6,
E92000001,England,nation,21/09/2020,70_74,80,486,17.5,
E92000001,England,nation,21/09/2020,75_79,65,380,19.6,
E92000001,England,nation,21/09/2020,80_84,46,292,20.3,
E92000001,England,nation,21/09/2020,85_89,46,258,29.3,
E92000001,England,nation,21/09/2020,90+,26,208,40.2,
E92000001,England,nation,21/09/2020,unassigned,62,232,,
E92000001,England,nation,20/09/2020,00_04,130,608,18.4,
E92000001,England,nation,20/09/2020,00_59,4067,23298,54.4,
E92000001,England,nation,20/09/2020,05_09,119,691,19.5,
E92000001,England,nation,20/09/2020,10_14,205,1221,36.4,
E92000001,England,nation,20/09/2020,15_19,431,2243,72.6,
E92000001,England,nation,20/09/2020,20_24,574,3283,94.1,
E92000001,England,nation,20/09/2020,25_29,478,2797,73.6,
E92000001,England,nation,20/09/2020,30_34,409,2461,64.6,
E92000001,England,nation,20/09/2020,35_39,419,2354,63,
E92000001,England,nation,20/09/2020,40_44,325,1990,58.3,
E92000001,England,nation,20/09/2020,45_49,318,1968,53,
E92000001,England,nation,20/09/2020,50_54,367,2037,52.1,
E92000001,England,nation,20/09/2020,55_59,292,1645,44.8,
E92000001,England,nation,20/09/2020,60+,516,3203,23.8,
E92000001,England,nation,20/09/2020,60_64,184,1046,33.6,
E92000001,England,nation,20/09/2020,65_69,108,593,21.2,
E92000001,England,nation,20/09/2020,70_74,77,447,16.1,
E92000001,England,nation,20/09/2020,75_79,65,357,18.4,
E92000001,England,nation,20/09/2020,80_84,42,292,20.3,
E92000001,England,nation,20/09/2020,85_89,26,254,28.9,
E92000001,England,nation,20/09/2020,90+,14,214,41.4,
E92000001,England,nation,20/09/2020,unassigned,39,195,,
E92000001,England,nation,19/09/2020,00_04,122,528,16,
E92000001,England,nation,19/09/2020,00_59,3689,20689,48.3,
E92000001,England,nation,19/09/2020,05_09,96,664,18.8,
E92000001,England,nation,19/09/2020,10_14,210,1101,32.8,
E92000001,England,nation,19/09/2020,15_19,416,1969,63.7,
E92000001,England,nation,19/09/2020,20_24,542,2892,82.9,
E92000001,England,nation,19/09/2020,25_29,432,2468,64.9,
E92000001,England,nation,19/09/2020,30_34,372,2187,57.4,
E92000001,England,nation,19/09/2020,35_39,358,2071,55.5,
E92000001,England,nation,19/09/2020,40_44,308,1806,52.9,
E92000001,England,nation,19/09/2020,45_49,281,1786,48.1,
E92000001,England,nation,19/09/2020,50_54,290,1781,45.6,
E92000001,England,nation,19/09/2020,55_59,262,1436,39.1,
E92000001,England,nation,19/09/2020,60+,443,2936,21.8,
E92000001,England,nation,19/09/2020,60_64,147,927,29.8,
E92000001,England,nation,19/09/2020,65_69,96,536,19.2,
E92000001,England,nation,19/09/2020,70_74,75,409,14.7,
E92000001,England,nation,19/09/2020,75_79,42,330,17,
E92000001,England,nation,19/09/2020,80_84,37,275,19.1,
E92000001,England,nation,19/09/2020,85_89,28,244,27.7,
E92000001,England,nation,19/09/2020,90+,18,215,41.6,
E92000001,England,nation,19/09/2020,unassigned,49,157,,
E92000001,England,nation,18/09/2020,00_04,109,463,14,
E92000001,England,nation,18/09/2020,00_59,3768,18929,44.2,
E92000001,England,nation,18/09/2020,05_09,105,652,18.4,
E92000001,England,nation,18/09/2020,10_14,202,982,29.3,
E92000001,England,nation,18/09/2020,15_19,353,1749,56.6,
E92000001,England,nation,18/09/2020,20_24,557,2621,75.1,
E92000001,England,nation,18/09/2020,25_29,465,2235,58.8,
E92000001,England,nation,18/09/2020,30_34,395,2033,53.4,
E92000001,England,nation,18/09/2020,35_39,379,1902,50.9,
E92000001,England,nation,18/09/2020,40_44,322,1659,48.6,
E92000001,England,nation,18/09/2020,45_49,306,1662,44.7,
E92000001,England,nation,18/09/2020,50_54,330,1652,42.3,
E92000001,England,nation,18/09/2020,55_59,245,1319,35.9,
E92000001,England,nation,18/09/2020,60+,478,2769,20.6,
E92000001,England,nation,18/09/2020,60_64,183,880,28.3,
E92000001,England,nation,18/09/2020,65_69,89,498,17.8,
E92000001,England,nation,18/09/2020,70_74,60,370,13.3,
E92000001,England,nation,18/09/2020,75_79,49,318,16.4,
E92000001,England,nation,18/09/2020,80_84,37,264,18.3,
E92000001,England,nation,18/09/2020,85_89,32,232,26.4,
E92000001,England,nation,18/09/2020,90+,28,207,40,
E92000001,England,nation,18/09/2020,unassigned,28,109,,
E92000001,England,nation,17/09/2020,00_04,87,421,12.8,
E92000001,England,nation,17/09/2020,00_59,3455,17644,41.2,
E92000001,England,nation,17/09/2020,05_09,98,650,18.4,
E92000001,England,nation,17/09/2020,10_14,185,926,27.6,
E92000001,England,nation,17/09/2020,15_19,319,1618,52.4,
E92000001,England,nation,17/09/2020,20_24,482,2451,70.3,
E92000001,England,nation,17/09/2020,25_29,417,2055,54.1,
E92000001,England,nation,17/09/2020,30_34,357,1921,50.4,
E92000001,England,nation,17/09/2020,35_39,365,1744,46.7,
E92000001,England,nation,17/09/2020,40_44,305,1549,45.4,
E92000001,England,nation,17/09/2020,45_49,298,1568,42.2,
E92000001,England,nation,17/09/2020,50_54,308,1501,38.4,
E92000001,England,nation,17/09/2020,55_59,234,1240,33.8,
E92000001,England,nation,17/09/2020,60+,464,2660,19.8,
E92000001,England,nation,17/09/2020,60_64,160,808,26,
E92000001,England,nation,17/09/2020,65_69,83,479,17.1,
E92000001,England,nation,17/09/2020,70_74,70,371,13.3,
E92000001,England,nation,17/09/2020,75_79,49,308,15.9,
E92000001,England,nation,17/09/2020,80_84,34,265,18.4,
E92000001,England,nation,17/09/2020,85_89,39,227,25.8,
E92000001,England,nation,17/09/2020,90+,29,202,39.1,
E92000001,England,nation,17/09/2020,unassigned,21,84,,
E92000001,England,nation,16/09/2020,00_04,73,408,12.4,
E92000001,England,nation,16/09/2020,00_59,3241,16898,39.5,
E92000001,England,nation,16/09/2020,05_09,84,670,18.9,
E92000001,England,nation,16/09/2020,10_14,150,876,26.1,
E92000001,England,nation,16/09/2020,15_19,286,1553,50.3,
E92000001,England,nation,16/09/2020,20_24,454,2348,67.3,
E92000001,England,nation,16/09/2020,25_29,410,1985,52.2,
E92000001,England,nation,16/09/2020,30_34,347,1866,49,
E92000001,England,nation,16/09/2020,35_39,288,1649,44.2,
E92000001,England,nation,16/09/2020,40_44,305,1477,43.3,
E92000001,England,nation,16/09/2020,45_49,304,1495,40.2,
E92000001,England,nation,16/09/2020,50_54,300,1401,35.9,
E92000001,England,nation,16/09/2020,55_59,240,1170,31.9,
E92000001,England,nation,16/09/2020,60+,490,2568,19.1,
E92000001,England,nation,16/09/2020,60_64,146,748,24,
E92000001,England,nation,16/09/2020,65_69,93,463,16.6,
E92000001,England,nation,16/09/2020,70_74,69,365,13.1,
E92000001,England,nation,16/09/2020,75_79,60,302,15.6,
E92000001,England,nation,16/09/2020,80_84,48,265,18.4,
E92000001,England,nation,16/09/2020,85_89,29,207,23.5,
E92000001,England,nation,16/09/2020,90+,45,218,42.1,
E92000001,England,nation,16/09/2020,unassigned,10,81,,
E92000001,England,nation,15/09/2020,00_04,48,396,12,
E92000001,England,nation,15/09/2020,00_59,2575,16141,37.7,
E92000001,England,nation,15/09/2020,05_09,103,685,19.4,
E92000001,England,nation,15/09/2020,10_14,158,809,24.1,
E92000001,England,nation,15/09/2020,15_19,214,1501,48.6,
E92000001,England,nation,15/09/2020,20_24,337,2297,65.9,
E92000001,England,nation,15/09/2020,25_29,295,1913,50.3,
E92000001,England,nation,15/09/2020,30_34,269,1800,47.3,
E92000001,England,nation,15/09/2020,35_39,279,1588,42.5,
E92000001,England,nation,15/09/2020,40_44,211,1377,40.3,
E92000001,England,nation,15/09/2020,45_49,234,1378,37.1,
E92000001,England,nation,15/09/2020,50_54,219,1308,33.5,
E92000001,England,nation,15/09/2020,55_59,208,1089,29.7,
E92000001,England,nation,15/09/2020,60+,442,2441,18.1,
E92000001,England,nation,15/09/2020,60_64,129,723,23.2,
E92000001,England,nation,15/09/2020,65_69,54,443,15.8,
E92000001,England,nation,15/09/2020,70_74,55,339,12.2,
E92000001,England,nation,15/09/2020,75_79,50,279,14.4,
E92000001,England,nation,15/09/2020,80_84,48,247,17.2,
E92000001,England,nation,15/09/2020,85_89,58,209,23.8,
E92000001,England,nation,15/09/2020,90+,48,201,38.9,
E92000001,England,nation,15/09/2020,unassigned,23,75,,
E92000001,England,nation,14/09/2020,00_04,39,402,12.2,
E92000001,England,nation,14/09/2020,00_59,2503,16151,37.7,
E92000001,England,nation,14/09/2020,05_09,86,680,19.2,
E92000001,England,nation,14/09/2020,10_14,111,765,22.8,
E92000001,England,nation,14/09/2020,15_19,224,1513,49,
E92000001,England,nation,14/09/2020,20_24,337,2378,68.2,
E92000001,England,nation,14/09/2020,25_29,300,1957,51.5,
E92000001,England,nation,14/09/2020,30_34,312,1816,47.7,
E92000001,England,nation,14/09/2020,35_39,266,1543,41.3,
E92000001,England,nation,14/09/2020,40_44,214,1380,40.4,
E92000001,England,nation,14/09/2020,45_49,227,1348,36.3,
E92000001,England,nation,14/09/2020,50_54,223,1300,33.3,
E92000001,England,nation,14/09/2020,55_59,164,1069,29.1,
E92000001,England,nation,14/09/2020,60+,370,2411,17.9,
E92000001,England,nation,14/09/2020,60_64,97,728,23.4,
E92000001,England,nation,14/09/2020,65_69,70,447,16,
E92000001,England,nation,14/09/2020,70_74,41,330,11.9,
E92000001,England,nation,14/09/2020,75_79,42,266,13.7,
E92000001,England,nation,14/09/2020,80_84,46,244,16.9,
E92000001,England,nation,14/09/2020,85_89,42,195,22.2,
E92000001,England,nation,14/09/2020,90+,32,201,38.9,
E92000001,England,nation,14/09/2020,unassigned,25,54,,
E92000001,England,nation,13/09/2020,00_04,50,433,13.1,
E92000001,England,nation,13/09/2020,00_59,1458,16612,38.8,
E92000001,England,nation,13/09/2020,05_09,92,715,20.2,
E92000001,England,nation,13/09/2020,10_14,85,769,22.9,
E92000001,England,nation,13/09/2020,15_19,157,1560,50.5,
E92000001,England,nation,13/09/2020,20_24,183,2497,71.6,
E92000001,England,nation,13/09/2020,25_29,149,2048,53.9,
E92000001,England,nation,13/09/2020,30_34,135,1851,48.6,
E92000001,England,nation,13/09/2020,35_39,136,1560,41.8,
E92000001,England,nation,13/09/2020,40_44,141,1387,40.6,
E92000001,England,nation,13/09/2020,45_49,136,1356,36.5,
E92000001,England,nation,13/09/2020,50_54,111,1315,33.7,
E92000001,England,nation,13/09/2020,55_59,83,1121,30.5,
E92000001,England,nation,13/09/2020,60+,249,2519,18.7,
E92000001,England,nation,13/09/2020,60_64,65,755,24.3,
E92000001,England,nation,13/09/2020,65_69,51,462,16.5,
E92000001,England,nation,13/09/2020,70_74,39,366,13.2,
E92000001,England,nation,13/09/2020,75_79,38,267,13.8,
E92000001,England,nation,13/09/2020,80_84,25,249,17.3,
E92000001,England,nation,13/09/2020,85_89,16,193,21.9,
E92000001,England,nation,13/09/2020,90+,15,227,43.9,
E92000001,England,nation,13/09/2020,unassigned,1,49,,
E92000001,England,nation,12/09/2020,00_04,57,432,13.1,
E92000001,England,nation,12/09/2020,00_59,1929,16976,39.6,
E92000001,England,nation,12/09/2020,05_09,84,691,19.5,
E92000001,England,nation,12/09/2020,10_14,91,761,22.7,
E92000001,England,nation,12/09/2020,15_19,196,1579,51.1,
E92000001,England,nation,12/09/2020,20_24,271,2644,75.8,
E92000001,England,nation,12/09/2020,25_29,199,2098,55.2,
E92000001,England,nation,12/09/2020,30_34,218,1915,50.3,
E92000001,England,nation,12/09/2020,35_39,189,1606,43,
E92000001,England,nation,12/09/2020,40_44,161,1385,40.6,
E92000001,England,nation,12/09/2020,45_49,157,1356,36.5,
E92000001,England,nation,12/09/2020,50_54,161,1342,34.3,
E92000001,England,nation,12/09/2020,55_59,145,1167,31.8,
E92000001,England,nation,12/09/2020,60+,276,2504,18.6,
E92000001,England,nation,12/09/2020,60_64,100,762,24.5,
E92000001,England,nation,12/09/2020,65_69,58,453,16.2,
E92000001,England,nation,12/09/2020,70_74,36,362,13,
E92000001,England,nation,12/09/2020,75_79,30,255,13.1,
E92000001,England,nation,12/09/2020,80_84,26,248,17.2,
E92000001,England,nation,12/09/2020,85_89,16,194,22.1,
E92000001,England,nation,12/09/2020,90+,10,230,44.5,
E92000001,England,nation,12/09/2020,unassigned,1,49,,
E92000001,England,nation,11/09/2020,00_04,67,417,12.6,
E92000001,England,nation,11/09/2020,00_59,2483,16972,39.6,
E92000001,England,nation,11/09/2020,05_09,103,674,19,
E92000001,England,nation,11/09/2020,10_14,146,732,21.8,
E92000001,England,nation,11/09/2020,15_19,222,1601,51.8,
E92000001,England,nation,11/09/2020,20_24,387,2697,77.3,
E92000001,England,nation,11/09/2020,25_29,285,2146,56.5,
E92000001,England,nation,11/09/2020,30_34,283,1926,50.6,
E92000001,England,nation,11/09/2020,35_39,221,1619,43.4,
E92000001,England,nation,11/09/2020,40_44,212,1379,40.4,
E92000001,England,nation,11/09/2020,45_49,212,1345,36.2,
E92000001,England,nation,11/09/2020,50_54,179,1317,33.7,
E92000001,England,nation,11/09/2020,55_59,166,1119,30.5,
E92000001,England,nation,11/09/2020,60+,369,2482,18.4,
E92000001,England,nation,11/09/2020,60_64,111,741,23.8,
E92000001,England,nation,11/09/2020,65_69,70,446,15.9,
E92000001,England,nation,11/09/2020,70_74,61,356,12.8,
E92000001,England,nation,11/09/2020,75_79,39,253,13,
E92000001,England,nation,11/09/2020,80_84,38,251,17.4,
E92000001,England,nation,11/09/2020,85_89,27,195,22.2,
E92000001,England,nation,11/09/2020,90+,23,240,46.4,
E92000001,England,nation,11/09/2020,unassigned,3,58,,
E92000001,England,nation,10/09/2020,00_04,74,413,12.5,
E92000001,England,nation,10/09/2020,00_59,2709,16729,39.1,
E92000001,England,nation,10/09/2020,05_09,118,627,17.7,
E92000001,England,nation,10/09/2020,10_14,135,656,19.6,
E92000001,England,nation,10/09/2020,15_19,254,1589,51.4,
E92000001,England,nation,10/09/2020,20_24,379,2698,77.4,
E92000001,England,nation,10/09/2020,25_29,347,2188,57.6,
E92000001,England,nation,10/09/2020,30_34,302,1913,50.2,
E92000001,England,nation,10/09/2020,35_39,270,1622,43.4,
E92000001,England,nation,10/09/2020,40_44,233,1348,39.5,
E92000001,England,nation,10/09/2020,45_49,225,1307,35.2,
E92000001,England,nation,10/09/2020,50_54,208,1281,32.8,
E92000001,England,nation,10/09/2020,55_59,164,1087,29.6,
E92000001,England,nation,10/09/2020,60+,372,2457,18.2,
E92000001,England,nation,10/09/2020,60_64,100,734,23.6,
E92000001,England,nation,10/09/2020,65_69,67,441,15.8,
E92000001,England,nation,10/09/2020,70_74,64,346,12.4,
E92000001,England,nation,10/09/2020,75_79,43,244,12.6,
E92000001,England,nation,10/09/2020,80_84,34,254,17.6,
E92000001,England,nation,10/09/2020,85_89,19,190,21.6,
E92000001,England,nation,10/09/2020,90+,45,248,47.9,
E92000001,England,nation,10/09/2020,unassigned,18,62,,
E92000001,England,nation,09/09/2020,00_04,61,387,11.7,
E92000001,England,nation,09/09/2020,00_59,2484,16339,38.2,
E92000001,England,nation,09/09/2020,05_09,99,566,16,
E92000001,England,nation,09/09/2020,10_14,83,583,17.4,
E92000001,England,nation,09/09/2020,15_19,234,1540,49.8,
E92000001,England,nation,09/09/2020,20_24,403,2732,78.3,
E92000001,England,nation,09/09/2020,25_29,338,2174,57.2,
E92000001,England,nation,09/09/2020,30_34,281,1840,48.3,
E92000001,England,nation,09/09/2020,35_39,227,1560,41.8,
E92000001,England,nation,09/09/2020,40_44,205,1328,38.9,
E92000001,England,nation,09/09/2020,45_49,187,1253,33.7,
E92000001,England,nation,09/09/2020,50_54,207,1279,32.7,
E92000001,England,nation,09/09/2020,55_59,159,1097,29.9,
E92000001,England,nation,09/09/2020,60+,363,2430,18,
E92000001,England,nation,09/09/2020,60_64,121,734,23.6,
E92000001,England,nation,09/09/2020,65_69,73,423,15.1,
E92000001,England,nation,09/09/2020,70_74,43,323,11.6,
E92000001,England,nation,09/09/2020,75_79,37,239,12.3,
E92000001,England,nation,09/09/2020,80_84,30,257,17.8,
E92000001,England,nation,09/09/2020,85_89,31,210,23.9,
E92000001,England,nation,09/09/2020,90+,28,244,47.2,
E92000001,England,nation,09/09/2020,unassigned,4,45,,
E92000001,England,nation,08/09/2020,00_04,54,367,11.1,
E92000001,England,nation,08/09/2020,00_59,2585,16076,37.5,
E92000001,England,nation,08/09/2020,05_09,98,514,14.5,
E92000001,England,nation,08/09/2020,10_14,114,560,16.7,
E92000001,England,nation,08/09/2020,15_19,226,1541,49.9,
E92000001,England,nation,08/09/2020,20_24,418,2683,76.9,
E92000001,England,nation,08/09/2020,25_29,339,2170,57.1,
E92000001,England,nation,08/09/2020,30_34,285,1801,47.3,
E92000001,England,nation,08/09/2020,35_39,234,1534,41.1,
E92000001,England,nation,08/09/2020,40_44,214,1303,38.2,
E92000001,England,nation,08/09/2020,45_49,204,1237,33.3,
E92000001,England,nation,08/09/2020,50_54,211,1262,32.3,
E92000001,England,nation,08/09/2020,55_59,188,1104,30.1,
E92000001,England,nation,08/09/2020,60+,412,2454,18.2,
E92000001,England,nation,08/09/2020,60_64,134,729,23.4,
E92000001,England,nation,08/09/2020,65_69,58,409,14.6,
E92000001,England,nation,08/09/2020,70_74,46,324,11.7,
E92000001,England,nation,08/09/2020,75_79,37,232,12,
E92000001,England,nation,08/09/2020,80_84,45,256,17.8,
E92000001,England,nation,08/09/2020,85_89,44,226,25.7,
E92000001,England,nation,08/09/2020,90+,48,278,53.7,
E92000001,England,nation,08/09/2020,unassigned,2,48,,
E92000001,England,nation,07/09/2020,00_04,70,359,10.9,
E92000001,England,nation,07/09/2020,00_59,2964,15160,35.4,
E92000001,England,nation,07/09/2020,05_09,121,442,12.5,
E92000001,England,nation,07/09/2020,10_14,115,487,14.5,
E92000001,England,nation,07/09/2020,15_19,271,1481,47.9,
E92000001,England,nation,07/09/2020,20_24,456,2538,72.8,
E92000001,England,nation,07/09/2020,25_29,391,2082,54.8,
E92000001,England,nation,07/09/2020,30_34,347,1709,44.9,
E92000001,England,nation,07/09/2020,35_39,283,1477,39.6,
E92000001,England,nation,07/09/2020,40_44,221,1233,36.1,
E92000001,England,nation,07/09/2020,45_49,235,1159,31.2,
E92000001,England,nation,07/09/2020,50_54,238,1185,30.3,
E92000001,England,nation,07/09/2020,55_59,216,1008,27.5,
E92000001,England,nation,07/09/2020,60+,478,2289,17,
E92000001,England,nation,07/09/2020,60_64,124,665,21.4,
E92000001,England,nation,07/09/2020,65_69,85,388,13.9,
E92000001,England,nation,07/09/2020,70_74,77,309,11.1,
E92000001,England,nation,07/09/2020,75_79,43,226,11.6,
E92000001,England,nation,07/09/2020,80_84,51,242,16.8,
